# time,x_gt,y_gt,yaw_gt,speed_gt,omega_gt,x_ekf,y_ekf,tracking_error,localization_error
5.494200000000000017e+01,6.852108901543544128e+00,1.698538537445818175e+00,1.076642426254608154e-01,2.000094708714314218e-01,5.233450373854177384e-03,7.004062758329825833e+00,1.595832944968185618e+00,2.786727053590774481e-02,1.834077787838000739e-01
5.496200000000000330e+01,6.856085923331256993e+00,1.698965911765029313e+00,1.077367990870683745e-01,1.998874215670937149e-01,6.538851572809320780e-07,7.007700989334098018e+00,1.598029670511341704e+00,2.804718098967237325e-02,1.821407506228863438e-01
5.498199999999999932e+01,6.860062746914513454e+00,1.699392444707654048e+00,1.077097256048311219e-01,1.999609302550302004e-01,-1.482554507037819793e-03,7.011339220338368428e+00,1.600226396054497124e+00,2.822626397835850329e-02,1.808824939485260963e-01
5.500200000000000244e+01,6.864039413190997863e+00,1.699819527013319620e+00,1.076746681793219473e-01,1.999739703144150227e-01,-1.745999232039441946e-03,7.014977451342640613e+00,1.602423121597653211e+00,2.840590502825286398e-02,1.796339365180188163e-01
5.502199999999999847e+01,6.868015826580838201e+00,1.700247464540988629e+00,1.076648163112792489e-01,2.000082436913590833e-01,2.312806363303603605e-04,7.018615682346911022e+00,1.604619847140808409e+00,2.858641533711175214e-02,1.783955093784515278e-01
5.504200000000000159e+01,6.871992132602934511e+00,1.700675722388807820e+00,1.076635361627777399e-01,2.000107797423465450e-01,7.241218017928952218e-05,7.022514584608733124e+00,1.605602609058229824e+00,2.876725200812146888e-02,1.780334390956004320e-01
5.506199999999999761e+01,6.875968359022871290e+00,1.701104096780893027e+00,1.076597572792691582e-01,2.000148296393837732e-01,-1.199122160792474715e-05,7.026478654684941816e+00,1.606281880069216683e+00,2.894820993571607659e-02,1.778892967055634711e-01
5.508200000000000074e+01,6.879944539841035933e+00,1.701532591999465938e+00,1.076542739593934067e-01,2.000184990634318871e-01,-9.058811843390056579e-05,7.030442724761152284e+00,1.606961151080203987e+00,2.912929128528694150e-02,1.777454953066180954e-01
5.510199999999999676e+01,6.883920676488169299e+00,1.701961207088714900e+00,1.076470725883137830e-01,2.000222440140685676e-01,-1.718101149370329238e-04,7.034406794837360977e+00,1.607640422091190846e+00,2.931049501413273209e-02,1.776020334859826078e-01
5.512199999999999989e+01,6.887897052757574023e+00,1.702389167136865611e+00,1.075878959098193755e-01,1.999839701578621787e-01,-4.253798139913460633e-03,7.038370864913570557e+00,1.608319693102177927e+00,2.949103010220596732e-02,1.774582601343789590e-01
5.514200000000000301e+01,6.891873120400918928e+00,1.702816940433321546e+00,1.074962561651803816e-01,2.000021907708359192e-01,-4.458349715749417540e-03,7.042332585440252757e+00,1.609009862421404202e+00,2.967139793798619432e-02,1.773071304405338111e-01
5.516199999999999903e+01,6.895849078513098362e+00,1.703244840120662129e+00,1.073999179658809977e-01,2.000125458509569853e-01,-4.704406930046018016e-03,7.046293718579551779e+00,1.609702756317689776e+00,2.985189871411048773e-02,1.771544839029682017e-01
5.518200000000000216e+01,6.899824913272310845e+00,1.703672733254636862e+00,1.072986135620503101e-01,2.000216062218457547e-01,-4.914358763773024608e-03,7.050254851718851690e+00,1.610395650213975793e+00,3.002057519152337775e-02,1.770022050755426235e-01
5.520199999999999818e+01,6.903800656682149040e+00,1.704100529675431908e+00,1.071932497248249266e-01,2.000290093745012154e-01,-5.084884612476837061e-03,7.054215984858150712e+00,1.611088544110261589e+00,3.015550380054251439e-02,1.768502202686491886e-01
5.522200000000000131e+01,6.907776271197074713e+00,1.704528606800165269e+00,1.071119889421123517e-01,2.000597145874976335e-01,-2.961806779276301895e-03,7.058177117997450623e+00,1.611781438006547384e+00,3.029072181435553401e-02,1.766987607129772431e-01
5.524199999999999733e+01,6.911751892944238307e+00,1.704956640589686989e+00,1.070463878029608018e-01,2.000561646049759668e-01,-3.008943069446716641e-03,7.062533025819897503e+00,1.613817876922605921e+00,3.042589607911059743e-02,1.761851987938579667e-01
5.526200000000000045e+01,6.915727519756526220e+00,1.705384390103848569e+00,1.069800586156555294e-01,2.000568653219301773e-01,-3.017444818607140609e-03,7.066987627313133125e+00,1.616190202093608308e+00,3.056078646311656891e-02,1.755996107992337796e-01
5.528199999999999648e+01,6.919703176579637294e+00,1.705811892825101150e+00,1.069135579744715930e-01,2.000576024856025315e-01,-3.029801238897505012e-03,7.071442228806367858e+00,1.618562527264609807e+00,3.069542851743537956e-02,1.750348301378177596e-01
5.530199999999999960e+01,6.923678857167335110e+00,1.706239166031133792e+00,1.068466888850796020e-01,2.000586827705771176e-01,-3.050943787767382547e-03,7.075896830299603479e+00,1.620934852435611973e+00,3.082983993149361265e-02,1.744910807534273411e-01
5.532200000000000273e+01,6.927654520167124907e+00,1.706666579523620664e+00,1.068007349976122927e-01,2.000853690530940143e-01,-1.010438576350732552e-03,7.080351431792839989e+00,1.623307177606614360e+00,3.096439254435548460e-02,1.739687808429789262e-01
5.534199999999999875e+01,6.931630219470391374e+00,1.707093995296527167e+00,1.067752755010356047e-01,2.000761597226934363e-01,-9.391518362308719226e-04,7.084390477098677863e+00,1.624414703085179212e+00,3.109894476777272029e-02,1.736996306018810110e-01
5.536200000000000188e+01,6.935605957213329731e+00,1.707521155602062635e+00,1.067507206820242777e-01,2.000739015848302937e-01,-8.804901304478655573e-04,7.088325633357668742e+00,1.625206028640635569e+00,3.123323939196717344e-02,1.734908631839372772e-01
5.538199999999999790e+01,6.939581752981588636e+00,1.707948126719956550e+00,1.067273674156043323e-01,2.000720792442001184e-01,-8.331703567050259161e-04,7.092260789616657846e+00,1.625997354196091482e+00,3.136734108094329371e-02,1.732824784710534083e-01
5.540200000000000102e+01,6.943557593868717071e+00,1.708374944069696255e+00,1.067048523796914200e-01,2.000708652716526315e-01,-8.013328643469479423e-04,7.096195945875647837e+00,1.626788679751547839e+00,3.150128610570868126e-02,1.730745071603050633e-01
5.542199999999999704e+01,6.947533835106457722e+00,1.708800681290193246e+00,1.066251471569827219e-01,1.999866916772014558e-01,-6.996578141670083476e-03,7.100131102134636940e+00,1.627580005307003752e+00,3.163412453752039583e-02,1.728662029190081162e-01
5.544200000000000017e+01,6.951509817283598736e+00,1.709225465636383889e+00,1.064735302354249402e-01,2.000238324807697421e-01,-7.400647272135127581e-03,7.107511894427387844e+00,1.624191113512205575e+00,3.176603167169100156e-02,1.776724208040051378e-01
5.546200000000000330e+01,6.955485744927445424e+00,1.709650199068750931e+00,1.063178278247888520e-01,2.000325977601740413e-01,-7.624607650674540549e-03,7.115754095728579642e+00,1.619757167379842322e+00,3.189789203058047279e-02,1.837571805800756741e-01
5.548199999999999932e+01,6.959461555380001663e+00,1.710074635452551783e+00,1.061576154955689161e-01,2.000391345515492858e-01,-7.797673203887650444e-03,7.123996297029767888e+00,1.615323221247480623e+00,3.202946474034100433e-02,1.898670895748293674e-01
5.550200000000000244e+01,6.963437307096412177e+00,1.710498605374237924e+00,1.059946031067066780e-01,2.000424193715659993e-01,-7.890348520667668855e-03,7.132238498330959686e+00,1.610889275115117369e+00,3.216057655500836887e-02,1.959996449917010275e-01
5.552199999999999847e+01,6.967412843969841063e+00,1.710922279621526210e+00,1.058488019092113097e-01,2.000682977642665450e-01,-5.987437324491876912e-03,7.140480699632147932e+00,1.606455328982755892e+00,3.229140925606922841e-02,2.021529778146054501e-01
5.554200000000000159e+01,6.971388609753558008e+00,1.711345526971605135e+00,1.057245907449141376e-01,2.000559573850093920e-01,-5.855368773185224730e-03,7.145357934781325859e+00,1.605969529636086968e+00,3.242179941463538273e-02,2.033947562378938534e-01
5.556199999999999761e+01,6.975364480942021217e+00,1.711768006041755941e+00,1.056025041712921470e-01,2.000506796714007496e-01,-5.728716048780406814e-03,7.149393928392497877e+00,1.606470766985842902e+00,3.255141563022628109e-02,2.034054009428371002e-01
5.558200000000000074e+01,6.979340502629448828e+00,1.712189751318381026e+00,1.054833535573675568e-01,2.000450331443466567e-01,-5.591749576146373690e-03,7.153429922003670782e+00,1.606972004335599058e+00,3.268028898756088207e-02,2.034155849933491356e-01
5.560199999999999676e+01,6.983316674910565069e+00,1.712610783841529871e+00,1.053671252035842665e-01,2.000394824677274863e-01,-5.458139851153553761e-03,7.157465915614842800e+00,1.607473241685354992e+00,3.280844046302539008e-02,2.034253199789001487e-01
5.562199999999999989e+01,6.987292626619152180e+00,1.713032216145051745e+00,1.053146572779751489e-01,2.005286096459179823e-01,6.532344754914521344e-03,7.161501909226015705e+00,1.607974479035111148e+00,3.293700682546960024e-02,2.034354990483701886e-01
5.564200000000000301e+01,6.991268603107133828e+00,1.713457375796191506e+00,1.055679287866189281e-01,2.001838522669703302e-01,1.478325076852119412e-02,7.164449454859662225e+00,1.609762506362412582e+00,3.306928867039773262e-02,2.018520085622624582e-01
5.566199999999999903e+01,6.995245015852856518e+00,1.713881622415476480e+00,1.058622841995002645e-01,2.001422327547065783e-01,1.548275744552303664e-02,7.167124888498926261e+00,1.611872231184099169e+00,3.320062793471661999e-02,1.998714750038768084e-01
5.568200000000000216e+01,6.999221963814059144e+00,1.714305438074541277e+00,1.061744763753154491e-01,2.001108832823161321e-01,1.629425820751273166e-02,7.169800322138191184e+00,1.613981956005786644e+00,3.333149812976014120e-02,1.978933485060973829e-01
5.570199999999999818e+01,7.003199375008289707e+00,1.714729433785614043e+00,1.065017383121996120e-01,2.000877495092508451e-01,1.688905680209298529e-02,7.172475755777455220e+00,1.616091680827473231e+00,3.346251390240034124e-02,1.959180935874446639e-01
5.572200000000000131e+01,7.007176938318034232e+00,1.715154374393970560e+00,1.068630447304092373e-01,2.001333898810000456e-01,2.078069310992433291e-02,7.175151189416720143e+00,1.618201405649160707e+00,3.359446086410897148e-02,1.939464544161518256e-01
5.574199999999999733e+01,7.011154738324812286e+00,1.715580820736257062e+00,1.072868202991339587e-01,2.000872335778550448e-01,2.163065863555178187e-02,7.178884219251129295e+00,1.619117886563802067e+00,3.372789213375744499e-02,1.934897321331835729e-01
5.576200000000000045e+01,7.015132631470615721e+00,1.716008226076922050e+00,1.077192347891685054e-01,2.000724413912397803e-01,2.197816904686673845e-02,7.182881648134325836e+00,1.619736056501682508e+00,3.386227298287876331e-02,1.934116419101119533e-01
5.578199999999999648e+01,7.019110598923468558e+00,1.716436857147777273e+00,1.081585827358283458e-01,2.000610393210917048e-01,2.225744379358002983e-02,7.186879077017520601e+00,1.620354226439562506e+00,3.399787080608522583e-02,1.933342550243117020e-01
5.580199999999999960e+01,7.023088561426829912e+00,1.716866899505570476e+00,1.086029324059746420e-01,2.000528626776986452e-01,2.244994610899826715e-02,7.190876505900717142e+00,1.620972396377442948e+00,3.413487647530030755e-02,1.932577295762390179e-01
5.582200000000000273e+01,7.027066617768412016e+00,1.717298381264685814e+00,1.090435724573575460e-01,2.000270518549084053e-01,2.149064735942969942e-02,7.194873934783912794e+00,1.621590566315323168e+00,3.427331078071430004e-02,1.931819905848426167e-01
5.584199999999999875e+01,7.031044428676033853e+00,1.717731251190379504e+00,1.094690603187106204e-01,2.000352808887504441e-01,2.140770257648840630e-02,7.198218318716013364e+00,1.621464553661291053e+00,3.441314751931394411e-02,1.929103070451554935e-01
5.586200000000000188e+01,7.035022154554972040e+00,1.718165742816691210e+00,1.098955973354369120e-01,2.000338476383428377e-01,2.145483390317902417e-02,7.201399441410340607e+00,1.621152495359280632e+00,3.455460782613761078e-02,1.925953575857589917e-01
5.588199999999999790e+01,7.038999747718066580e+00,1.718601890349066297e+00,1.103227980101913613e-01,2.000319565441094072e-01,2.146981835516370216e-02,7.204580564104666962e+00,1.620840437057270433e+00,3.469772931340989186e-02,1.922870471586088370e-01
5.590200000000000102e+01,7.042976981342782494e+00,1.719039755233819466e+00,1.107496004236103032e-01,2.000286168191048874e-01,2.142630640389905222e-02,7.207761686798995093e+00,1.620528378755260235e+00,3.484258990460965127e-02,1.919856516721787920e-01
5.592199999999999704e+01,7.046953751347094119e+00,1.719479682270554699e+00,1.111892210443840290e-01,2.000891641135254806e-01,2.396362806005242208e-02,7.210942809493321448e+00,1.620216320453250036e+00,3.498891189644607463e-02,1.916914870070130783e-01
5.594200000000000017e+01,7.050930346962154260e+00,1.719922127039400284e+00,1.116756087530789976e-01,2.000599794955995048e-01,2.456167256030899679e-02,7.214777649655263581e+00,1.620644478686762424e+00,3.506267840098749311e-02,1.915776345564309535e-01
5.596200000000000330e+01,7.054906792831434181e+00,1.720366212208802814e+00,1.121648688609066108e-01,2.000550168240780302e-01,2.466641026769116063e-02,7.218775919184110101e+00,1.621257691054155847e+00,3.513809212529213355e-02,1.915087192193879462e-01
5.598199999999999932e+01,7.058883096919086775e+00,1.720812071709053814e+00,1.126564682459263722e-01,2.000508104754336325e-01,2.475697352803976278e-02,7.222774188712954846e+00,1.621870903421549048e+00,3.521528569411318949e-02,1.914409693651868971e-01
5.600200000000000244e+01,7.062859220651438008e+00,1.721259809955872022e+00,1.131494361637016555e-01,2.000486238486613166e-01,2.479865542899715308e-02,7.226772458241801367e+00,1.622484115788942471e+00,3.529436663599506280e-02,1.913744685571032722e-01
5.602199999999999847e+01,7.066834806157221927e+00,1.721709906756003328e+00,1.136631485905290617e-01,2.002310120733039045e-01,2.999381071264503595e-02,7.230770727770646111e+00,1.623097328156335672e+00,3.537584572150512252e-02,1.913097672710893926e-01
5.604200000000000159e+01,7.070810164132399933e+00,1.722164148060794986e+00,1.143075193846466719e-01,2.001223705496802674e-01,3.300824045601540718e-02,7.234766318327292112e+00,1.623723505217397278e+00,3.546147263061803084e-02,1.912385438707392138e-01
5.606199999999999761e+01,7.074785608038122398e+00,1.722619968808922764e+00,1.149676468925161787e-01,2.001028345154175492e-01,3.338955121286137778e-02,7.238761239140885984e+00,1.624352923451875874e+00,3.554866432388539832e-02,1.911659483243642876e-01
5.608200000000000074e+01,7.078761017596217897e+00,1.723077824638097999e+00,1.156357204521107351e-01,2.000891646256413303e-01,3.368640742755463213e-02,7.242756159954481632e+00,1.624982341686354470e+00,3.563788559082639584e-02,1.910945590346386225e-01
5.610199999999999676e+01,7.082736256068091762e+00,1.723538096044967549e+00,1.163081195213380575e-01,2.000828137776777538e-01,3.381166412722421549e-02,7.246751080768075504e+00,1.625611759920833066e+00,3.572952791849277193e-02,1.910246843422686025e-01
5.612199999999999989e+01,7.086711164653772599e+00,1.724001166528731588e+00,1.169896409824036365e-01,2.001372600486446274e-01,3.569100994600506865e-02,7.250746001581670264e+00,1.626241178155311884e+00,3.582398781858146114e-02,1.909566522871961602e-01
5.614200000000000301e+01,7.090685719764067585e+00,1.724467673092372477e+00,1.177131223485658185e-01,2.001076533114879707e-01,3.647610987602844385e-02,7.253282857706772724e+00,1.627075083210517636e+00,3.592190175435391875e-02,1.895340228852177844e-01
5.616199999999999903e+01,7.094660020305354919e+00,1.724936835048431982e+00,1.184400149829761689e-01,2.001040022533471241e-01,3.653885093405085521e-02,7.255455197659750333e+00,1.627960109970904901e+00,3.602248324351182973e-02,1.877753292293578846e-01
5.618200000000000216e+01,7.098634012178862029e+00,1.725408850401970451e+00,1.191678013032401590e-01,2.001033711334374299e-01,3.654740597851477424e-02,7.257627537612728830e+00,1.628845136731292387e+00,3.612593443697009049e-02,1.860201385005460784e-01
5.620199999999999818e+01,7.102607645243094403e+00,1.725883847853199926e+00,1.198949906845282048e-01,2.001056527441613664e-01,3.649308207480730232e-02,7.259799877565706439e+00,1.629730163491679651e+00,3.623238811123164621e-02,1.842686324876290638e-01
5.622200000000000131e+01,7.106580760521556073e+00,1.726362006793962678e+00,1.206260098560453520e-01,2.001654008270023211e-01,3.792947375538317095e-02,7.261972217518685824e+00,1.630615190252067359e+00,3.634203755702385130e-02,1.825211159992130294e-01
5.624199999999999733e+01,7.110553498175370635e+00,1.726843934334346908e+00,1.213940228480224620e-01,2.001387248705895627e-01,3.872612433994709891e-02,7.265582384694679874e+00,1.631355754527779478e+00,3.645547436819025766e-02,1.820767644104766270e-01
5.626200000000000045e+01,7.114525925699552111e+00,1.727328802273995212e+00,1.221645085436940809e-01,2.001376600201708322e-01,3.873619211406774399e-02,7.269552008676430255e+00,1.632060203182323255e+00,3.657186764939327622e-02,1.819593151669999798e-01
5.628199999999999648e+01,7.118497989647948110e+00,1.727816751945826956e+00,1.229350123434421738e-01,2.001386622629039436e-01,3.871288711397385951e-02,7.273521632658178859e+00,1.632764651836866587e+00,3.669136306080333920e-02,1.818439760544387496e-01
5.630199999999999960e+01,7.122469649985514017e+00,1.728307887741832527e+00,1.237043821013462941e-01,2.001420821304112918e-01,3.863865182978000468e-02,7.277491256639929240e+00,1.633469100491410364e+00,3.681406824213064727e-02,1.817308286913562609e-01
5.632200000000000273e+01,7.126440948042612078e+00,1.728802409956247121e+00,1.244776445467756648e-01,2.002799752000204714e-01,4.074202816897977419e-02,7.281460880621679621e+00,1.634173549145954141e+00,3.694017882154080473e-02,1.816199350156046388e-01
5.634199999999999875e+01,7.130411554865310642e+00,1.729301581413535516e+00,1.253240719635564104e-01,2.002005005629874379e-01,4.301780936451683052e-02,7.286793968292886170e+00,1.630139693863961181e+00,3.707098258205784869e-02,1.851716478617274064e-01
5.636200000000000188e+01,7.134381927468416151e+00,1.729803750042200994e+00,1.261801890603856668e-01,2.001922463986065548e-01,4.314073837490704083e-02,7.292467921886458981e+00,1.624921262597832650e+00,3.720479234093661269e-02,1.897143057432927327e-01
5.638199999999999790e+01,7.138351954046665782e+00,1.730309102738332383e+00,1.270390042956998089e-01,2.001877430612201969e-01,4.323142777375824086e-02,7.298141875480029128e+00,1.619702831331706117e+00,3.734180451019328273e-02,1.943362196456355495e-01
5.640200000000000102e+01,7.142321572606205926e+00,1.730817854636930164e+00,1.278986338321117522e-01,2.001876913135542668e-01,4.322877658266510020e-02,7.303815829073601940e+00,1.614484400065577807e+00,3.748223902588278256e-02,1.990323278376203431e-01
5.642199999999999704e+01,7.146290706211362753e+00,1.731330191822262110e+00,1.287608292298028645e-01,2.003014753287815364e-01,4.463967286702313214e-02,7.309489782667172086e+00,1.609265968799451274e+00,3.762628827537037313e-02,2.037979712808535293e-01
5.644200000000000017e+01,7.150259321307371074e+00,1.731847236476702134e+00,1.296809687708262437e-01,2.002345340849227828e-01,4.673222416337483032e-02,7.313875059428340819e+00,1.608562147711055212e+00,3.777507275219772753e-02,2.048641571208179579e-01
5.646200000000000330e+01,7.154227554646746867e+00,1.732367668817807571e+00,1.306107158603602159e-01,2.002269076884086729e-01,4.684151581955793564e-02,7.317938166981407200e+00,1.608986979167093656e+00,3.792726568639463725e-02,2.049974613737331752e-01
5.648199999999999932e+01,7.158195377580033103e+00,1.732891591433004530e+00,1.315428267773873505e-01,2.002228360773592453e-01,4.692551036202633613e-02,7.322001274534472692e+00,1.609411810623132100e+00,3.808297187061906314e-02,2.051331961090223366e-01
5.650200000000000244e+01,7.162162742372514046e+00,1.733419180330649123e+00,1.324758620868052295e-01,2.002222586880070543e-01,4.693677001386378778e-02,7.326064382087539073e+00,1.609836642079170543e+00,3.824237096584800349e-02,2.052715062105601729e-01
5.652199999999999847e+01,7.166129766207784968e+00,1.733950586116777659e+00,1.334105410552636484e-01,2.004294776585191784e-01,4.804969172070780448e-02,7.330127489640604566e+00,1.610261473535208987e+00,3.840560212733788031e-02,2.054123897489232853e-01
5.654200000000000159e+01,7.170097090925146688e+00,1.734491871335353652e+00,1.346073199700894008e-01,2.007521921938811849e-01,7.119584363731454313e-02,7.333957680997108319e+00,1.612121924734821077e+00,3.857864285271985633e-02,2.045108721064693158e-01
5.656199999999999761e+01,7.174064506948632847e+00,1.735040102058724054e+00,1.360662857218311594e-01,2.005510961814587767e-01,7.437674752624108543e-02,7.337729643304468752e+00,1.614341280870326134e+00,3.875859105244182368e-02,2.033580150735229963e-01
5.658200000000000074e+01,7.178031837429959872e+00,1.735590246212508125e+00,1.375621606890968796e-01,2.004666454640539330e-01,7.590056641952827587e-02,7.341501605611830961e+00,1.616560637005832080e+00,3.894045241586571032e-02,2.022137803843464254e-01
5.660199999999999676e+01,7.181998879165793603e+00,1.736144265453418489e+00,1.390846617923796880e-01,2.004160360424297738e-01,7.684325060800517582e-02,7.345273567919192281e+00,1.618779993141337359e+00,3.912619898020314180e-02,2.010795772893496647e-01
5.662199999999999989e+01,7.185965540184994893e+00,1.736703248448250081e+00,1.406219168375221484e-01,2.004982536288907879e-01,7.749420359401590352e-02,7.349045530226554490e+00,1.620999349276843304e+00,3.931692325448696290e-02,1.999561837889047289e-01
5.664200000000000301e+01,7.189931416235394224e+00,1.737269100798791266e+00,1.422265901254817777e-01,2.004318196175215172e-01,8.154315955380246617e-02,7.353023280443336418e+00,1.621898162408137223e+00,3.951456000425299792e-02,1.997733956160377966e-01
5.666199999999999903e+01,7.193896604832462849e+00,1.737840835144510931e+00,1.438553847895980009e-01,2.004103693278991294e-01,8.185313671412991487e-02,7.357052477637471277e+00,1.622466839788378357e+00,3.971811708346861813e-02,1.998274196280405146e-01
5.668200000000000216e+01,7.197860988023746742e+00,1.738418543491282664e+00,1.454901137469298000e-01,2.003977234470802893e-01,8.208057848438159165e-02,7.361081674831607913e+00,1.623035517168619712e+00,3.982267736218670501e-02,1.998855556697537728e-01
5.670199999999999818e+01,7.201824478517273143e+00,1.739002534873897332e+00,1.471282007320207641e-01,2.003914273043050365e-01,8.218304918446946161e-02,7.365110872025743660e+00,1.623604194548860846e+00,3.992066814767953470e-02,1.999480513902949230e-01
5.672200000000000131e+01,7.205787027019761481e+00,1.739592944911513284e+00,1.487676436204967700e-01,2.003891213781476555e-01,8.221945636808593305e-02,7.369140069219880296e+00,1.624172871929102202e+00,4.002514449129741803e-02,2.000150235439800694e-01
5.674199999999999733e+01,7.209748020616113529e+00,1.740188734384985780e+00,1.503535417937193475e-01,2.002950453629005201e-01,7.819848617943375713e-02,7.373165954407939537e+00,1.624762593745207928e+00,4.013514936237601305e-02,2.000715247799731422e-01
5.676200000000000045e+01,7.213708138297910466e+00,1.740790866846263274e+00,1.519089985175890722e-01,2.003331586826426480e-01,7.780084271564929876e-02,7.377191011594480763e+00,1.625357576670280357e+00,4.025155665512764047e-02,2.001286944497343567e-01
5.678199999999999648e+01,7.217667377393971684e+00,1.741399595428563263e+00,1.534576836356939256e-01,2.003514105100322462e-01,7.753756387333435307e-02,7.381216068781021100e+00,1.625952559595352342e+00,4.037461795119177271e-02,2.001903907211607936e-01
5.680199999999999960e+01,7.221625676653768089e+00,1.742014657807185118e+00,1.550023851597944757e-01,2.003601166619324303e-01,7.741165087032114700e-02,7.385241125967563214e+00,1.626547542520424772e+00,4.050408031380211410e-02,2.002565104230099036e-01
5.682200000000000273e+01,7.225583017453216073e+00,1.742635887590339161e+00,1.565455597524590681e-01,2.003623714341547235e-01,7.738017599724136830e-02,7.389266183154104439e+00,1.627142525445496979e+00,4.063978084778249733e-02,2.003269713078699443e-01
5.684199999999999875e+01,7.229539318188911601e+00,1.743263639877340010e+00,1.581118494252759799e-01,2.003895312135637319e-01,7.916509002561880615e-02,7.391547852243492756e+00,1.628131470693784388e+00,4.078208193752273086e-02,1.987515571949695636e-01
5.686200000000000188e+01,7.233494825836095821e+00,1.743897464763418226e+00,1.596920950407837991e-01,2.003774386543064057e-01,7.933615815740624466e-02,7.393393674308595287e+00,1.629218906522876154e+00,4.093050699868230891e-02,1.967709670224770391e-01
5.688199999999999790e+01,7.237449401332364474e+00,1.744537179317719344e+00,1.612762773468729149e-01,2.003667335813777983e-01,7.952432205749354610e-02,7.395239496373696042e+00,1.630306342351967475e+00,4.108489135614486892e-02,1.947983526805312504e-01
5.690200000000000102e+01,7.241403004148274647e+00,1.745182880904808886e+00,1.628641946073471347e-01,2.003569346439298404e-01,7.968561680253187507e-02,7.397085318438797685e+00,1.631393778181059240e+00,4.124533657825082272e-02,1.928339775079310203e-01
5.692199999999999704e+01,7.245355606636570300e+00,1.745834625944815199e+00,1.644552919732028551e-01,2.003481273830464426e-01,7.982588761461144322e-02,7.398931140503898440e+00,1.632481214010150561e+00,4.141190202684268129e-02,1.908780778399254141e-01
5.694200000000000017e+01,7.249307284052024514e+00,1.746493013336302358e+00,1.660760307968916771e-01,2.003804515746483994e-01,8.217237689081091645e-02,7.402490832019028133e+00,1.633263469699197890e+00,4.158517301599996829e-02,1.904891832100349125e-01
5.696200000000000330e+01,7.253257981135807775e+00,1.747157639473479351e+00,1.677181575000816771e-01,2.003612913092506220e-01,8.243192224861785322e-02,7.406478990896665948e+00,1.633969430353233943e+00,4.176475564687308351e-02,1.904947466886827423e-01
5.698199999999999932e+01,7.257207657223247566e+00,1.747828297559343103e+00,1.693656585148652083e-01,2.003462225839206801e-01,8.267923661467822816e-02,7.410467149774301987e+00,1.634675391007269996e+00,4.195044959708423005e-02,1.905047304352017745e-01
5.700200000000000244e+01,7.261156248761166943e+00,1.748505158426300499e+00,1.710178244385199553e-01,2.003333058567068337e-01,8.287174761752361118e-02,7.414455308651938914e+00,1.635381351661306271e+00,4.214243215628993289e-02,1.905192835919719829e-01
5.702199999999999847e+01,7.265103705084189123e+00,1.749188324166662367e+00,1.726735691982378418e-01,2.003225606000487435e-01,8.302156087746796753e-02,7.418443467529574953e+00,1.636087312315342102e+00,4.234081081732620627e-02,1.905385043202550421e-01
5.704200000000000159e+01,7.269050020757643615e+00,1.749878297521199499e+00,1.743545078853020180e-01,2.003585987589034667e-01,8.512263422106149113e-02,7.422524480895511978e+00,1.637232153069591245e+00,4.254608525515848200e-02,1.903774245398406895e-01
5.706199999999999761e+01,7.272995401416708638e+00,1.750574864848508216e+00,1.760562845866525672e-01,2.003395216251578625e-01,8.536282939819127280e-02,7.426628707883522473e+00,1.638486713848893217e+00,4.275801842159407395e-02,1.901760932673674243e-01
5.708200000000000074e+01,7.276939615795631866e+00,1.751277792192708516e+00,1.777626853993175826e-01,2.003252028080759473e-01,8.557222876470969852e-02,7.430732934871533857e+00,1.639741274628195633e+00,4.297640619990311661e-02,1.899809983729980611e-01
5.710199999999999676e+01,7.280882593608557940e+00,1.751987244951344058e+00,1.794728504418611759e-01,2.003133652470410475e-01,8.572248499113609144e-02,7.434837161859544352e+00,1.640995835407497827e+00,4.320142130336563496e-02,1.897922603213245685e-01
5.712199999999999989e+01,7.284824290775870459e+00,1.752703321806746040e+00,1.811855894869749684e-01,2.003048563222828704e-01,8.582177614688611678e-02,7.438941388847556624e+00,1.642250396186800243e+00,4.343316703976293075e-02,1.896099382839491476e-01
5.714200000000000301e+01,7.288764821417344386e+00,1.753426590564505894e+00,1.829251559964554241e-01,2.003705553405479844e-01,8.856532177325292243e-02,7.442936433340280544e+00,1.643137694777345281e+00,4.367219313750311804e-02,1.895587678184989799e-01
5.716199999999999903e+01,7.292704398026543799e+00,1.754156940815886800e+00,1.846970585462539005e-01,2.003473038016093111e-01,8.885945501295111626e-02,7.446904182209180156e+00,1.643933177820700697e+00,4.391836418242978102e-02,1.895437980277661083e-01
5.718200000000000216e+01,7.296642714392054252e+00,1.754893897318060558e+00,1.864734946413710293e-01,2.003334999201552280e-01,8.906099442720880055e-02,7.450871931078082433e+00,1.644728660864056558e+00,4.417124566720054962e-02,1.895337189065640915e-01
5.720199999999999818e+01,7.300579682085373889e+00,1.755637685486074462e+00,1.882533017573836398e-01,2.003237287203963879e-01,8.917917195592171831e-02,7.454839679946982045e+00,1.645524143907411974e+00,4.443107208258087470e-02,1.895287286383232905e-01
5.722200000000000131e+01,7.304515259772963454e+00,1.756388433280508865e+00,1.900347442289839761e-01,2.003187129864178462e-01,8.922614291115818497e-02,7.458807428815883434e+00,1.646319626950767834e+00,4.469797546387111603e-02,1.895289306539321705e-01
