timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular,progress
99.847,7.980718067419571,7.2459713171846305,7.93962831641817,7.234261431387423,0.042725742389580344,0.2,0.12744921066405646,108,16.05351945506607,tracking,0.2004739513490803,0.12790843017760392,16.16721336163318
99.887,7.978581031955439,7.253700106950592,7.937430664701901,7.241972946544201,0.0427887720821518,0.2,0.1270619953240011,108,16.061538252471003,tracking,0.20047215555084558,0.12765141842407945,16.18725949603405
99.947,7.975302502137443,7.265272773785305,7.934134113512707,7.253540477592167,0.04280751097553787,0.2,0.12667015347150826,108,16.07356636019561,tracking,0.20047063290522135,0.12762756566045785,16.19527823571217
100.007,7.971936539007531,7.276820219100842,7.930837642582707,7.265107727012254,0.04273525193869393,0.2,0.12634674540743862,108,16.08559437753461,tracking,0.20046861090707305,0.12759746862155105,16.207306035998958
100.047,7.969644023381613,7.284504117698609,7.928640144253615,7.27281870393655,0.04263645152136821,0.2,0.12609731697449997,108,16.093612976262307,tracking,0.20046600902112094,0.1273388522381356,16.21532402602348
100.107,7.9661322655736795,7.29600778352056,7.925344261223452,7.2843838904280735,0.04241198167381185,0.2,0.12567160607246203,108,16.105640726269883,tracking,0.20046360520039838,0.12707060999991165,16.227349681246057
100.167,7.962533005899541,7.307484169856349,7.922048995735079,7.295946909978023,0.04209588393770005,0.2,0.1253587453600116,108,16.117668282693785,tracking,0.20046005027283167,0.12634028555238452,16.23536557134768
100.207,7.960084891619036,7.315119583753069,7.919852589063939,7.303654056296774,0.041834154571784035,0.2,0.12484351927241816,108,16.125686562366173,tracking,0.20045844959235673,0.12609091121642851,16.247387090153268
100.267,7.956340067232733,7.3265489505367904,7.9165587827530235,7.315211955622712,0.0413651791793221,0.2,0.12447513231428772,108,16.137713787098466,tracking,0.2004546473154516,0.1250899115567634,16.255399564590086
100.327,7.952505988248579,7.337948486092221,7.91326613490728,7.326765789917934,0.040802190921237075,0.2,0.12387907410196583,108,16.149740822166855,tracking,0.200455810602598,0.12415854544341469,16.267413271121534
100.367,7.94989944306535,7.345534932449233,7.911532117382289,7.331893190969536,0.040720373164657486,0.2,0.1226969775770907,109,16.157762558021396,tracking,0.2005719698361285,0.12295465291191689,16.272823099199016
100.427,7.945920399595716,7.356888249145548,7.907501850618179,7.34322829490464,0.040774737956277125,0.2,0.12206668685720813,109,16.169792960630623,tracking,0.20042277108950077,0.12171140465311378,16.28485375828534
100.487,7.941854992717017,7.368211185637809,7.903471480685387,7.35456368900112,0.040737552213292366,0.2,0.12162958024939988,109,16.18182360582933,tracking,0.20039949695544146,0.120684550154185,16.292874197805173
100.527,7.939097844317555,7.375742889215859,7.900784647347816,7.36212039353713,0.040662924766413325,0.2,0.12094484162697074,109,16.18984410619304,tracking,0.20039310166472557,0.1198371964976636,16.304904706572074
100.587,7.934893467994978,7.387014776011862,7.896754794529632,7.373454333251512,0.04047769782921177,0.2,0.12046987093614883,109,16.20187457635026,tracking,0.20037578320560426,0.11911438828112171,16.312924602297322
100.647,7.930607747018362,7.398255855086133,7.892725536753531,7.384786599413187,0.040205505878325616,0.2,0.12033817629259627,109,16.213904923936404,tracking,0.2003690279390726,0.11890551090501683,16.324953115031295
100.687,7.9277059209641685,7.405732717601787,7.890039776637863,7.392340285518275,0.03997618873181335,0.2,0.12070723648927728,109,16.221925152581946,tracking,0.2003686146271641,0.11929213133909225,16.33297106296295
100.747,7.923286890715083,7.416921982346472,7.886011912585543,7.403668631839193,0.039561032522249476,0.2,0.12120231584812385,109,16.23395542580698,tracking,0.20037706576368589,0.12003026628488456,16.344996031712427
100.807,7.9187888833147255,7.428079554494011,7.881985188596772,7.414993771737417,0.039060845552100855,0.2,0.12148433968983796,109,16.245985533321097,tracking,0.20039147236602103,0.12069953413928175,16.365030824945134
100.847,7.915746322298045,7.435499966301436,7.8793014522857705,7.422541765902598,0.0386800143199044,0.2,0.12202170164853288,109,16.254005488990053,tracking,0.20040182806208165,0.12130134808448921,16.37304173353933
100.907,7.91111670690743,7.4466032460266565,7.8752770951725015,7.433860248976005,0.038037635877422,0.2,0.12222862000892387,109,16.266035291952758,tracking,0.20041946073555564,0.12193239233263933,16.385054373101813
100.967,7.906408328243942,7.4576730156041915,7.871254475839287,7.445173844552208,0.03730981929566319,0.2,0.12231879327108591,109,16.278064781889512,tracking,0.20042829956214966,0.12261028072772981,16.393059973259756
101.007,7.903226307606228,7.465033101431198,7.86857412970233,7.452712303870837,0.036777377367163355,0.2,0.1223904782620304,109,16.286083267951092,tracking,0.20039379159484164,0.12185506288570624,16.40506261440014
101.067,7.898388377535124,7.476040586056195,7.864556630912779,7.4640114979450995,0.03590662947566951,0.2,0.12240795279345577,109,16.298107006352375,tracking,0.20032473716991014,0.1228849729236911,16.413058505668012
101.127,7.893472334177233,7.487011226489095,7.861054322804311,7.472941624796789,0.035339512633241504,0.2,0.12155422691009835,110,16.31012875471959,tracking,0.20033665931135783,0.12235048267593404,16.422645764967395
101.167,7.890151111530827,7.494304983613857,7.857864112950055,7.480292242220011,0.03519669300837184,0.2,0.12151259012601716,110,16.318143080197256,tracking,0.20033446779984468,0.12236159876615475,16.43065929035369
101.227,7.88510275901776,7.505214734491312,7.853079534214055,7.49131647242001,0.03490914801926799,0.2,0.12140154879295866,110,16.330164250161296,tracking,0.20033313794574295,0.12225004890900311,16.442677792177072
101.287,7.879974605096518,7.516086870958548,7.848296043867571,7.502338194842996,0.03453342346866966,0.2,0.1212919946546724,110,16.342185120096627,tracking,0.20033110607279128,0.12208891089240102,16.45068876281649
101.327,7.8765115035320195,7.523313733097751,7.845107776485109,7.509684336583534,0.03423382131428833,0.2,0.12107581068647891,110,16.35019889628673,tracking,0.2003294790722552,0.12182345444760581,16.46270271032686
101.387,7.871250421849185,7.534121672735059,7.840326662008532,7.520700584723783,0.033710599610342125,0.2,0.1210697832456172,110,16.362219318062905,tracking,0.20032704667800497,0.12162087669510734,16.47071006060876
101.447,7.865909426215178,7.544890221180622,7.8355472669878194,7.531712871036186,0.03309838772170849,0.2,0.12177950274455923,110,16.37423962879046,tracking,0.2003286513877922,0.12204597367819953,16.482717700806898
101.487,7.862304301268572,7.552047101102051,7.832362046678407,7.539051991963274,0.03264064140716284,0.2,0.12221273955611722,110,16.382253233228564,tracking,0.20032989332709203,0.12230366705929697,16.490720341196806
101.547,7.856829909774182,7.562748649856191,7.827585976975103,7.550056616354615,0.03187938707005168,0.2,0.12279985724095828,110,16.394273720239127,tracking,0.20033331221842934,0.12259787114337888,16.50272025873482
101.607,7.8512754988397875,7.573409087020729,7.822812238320041,7.561055869737584,0.031028360843904788,0.2,0.12314855782297772,110,16.406294385834975,tracking,0.2003366013442096,0.12267506731403047,16.510717219227487
101.647,7.847527806892378,7.58049284623402,7.819631125137172,7.568385527363726,0.030410722174559306,0.2,0.12361113060831212,110,16.4143084259849,tracking,0.20034563334807207,0.12291371067181679,16.522707721957964
101.707,7.841838916714488,7.591083234388855,7.814861653730879,7.579374948505378,0.029408445664741746,0.2,0.12400097725581935,110,16.426330064505756,tracking,0.20035725779933483,0.12305114639798469,16.542677710496022
101.767,7.836069334981911,7.601630819204,7.810095024689717,7.590357820504617,0.028315107183823792,0.2,0.1244860919414935,110,16.438352527597882,tracking,0.20037046786097495,0.12317773062745152,16.55465035555748
101.807,7.832178577361657,7.608638566838184,7.806918995377151,7.597675764297711,0.027535967779858245,0.2,0.12462126483276381,110,16.446367920399485,tracking,0.20037684833630515,0.1234357567222851,16.562627790204857
101.867,7.826277170998444,7.619114030873491,7.802877638602333,7.606776000786101,0.02645307359824142,0.2,0.12405343565641086,111,16.458391311926786,tracking,0.20038088474759508,0.12368122694287731,16.572587877515797
101.927,7.820299135578611,7.62954582015464,7.797273302233942,7.617404832899656,0.026030608382097198,0.2,0.12413810439166643,111,16.470414586650715,tracking,0.20037705316246393,0.12340259623644198,16.580598807913503
101.967,7.816271475084129,7.636475901526479,7.793537960538386,7.624489047186428,0.025700143201373392,0.2,0.12420600343079222,111,16.478430076459773,tracking,0.20037644189304746,0.12359439719722957,16.59261240245694
102.027,7.8101675004138,7.646834233837021,7.787936533687138,7.63511236129264,0.02513201499181202,0.2,0.12420781722180489,111,16.49045311912923,tracking,0.20037224385246508,0.12401343968056047,16.600619311703543
102.087,7.803989698891908,7.6571480931436735,7.782337394890793,7.645731336017729,0.02447783919853889,0.2,0.12414513198507118,111,16.502475636562835,tracking,0.20036606268947238,0.1243515029040293,16.612625733080694
102.127,7.799829701446795,7.663998925645286,7.778605960536869,7.652808139885945,0.023993350414711043,0.2,0.12422884280348681,111,16.510490590381075,tracking,0.2003689514627438,0.12464518020687138,16.62062715345808
102.187,7.79352673570312,7.674236919053817,7.773010893715777,7.6634193919587,0.023193073640705403,0.2,0.12481845584298408,111,16.5225132309479,tracking,0.20037631436974873,0.12552766855114464,16.632624978903362
102.247,7.787147844800776,7.684428278223721,7.7674185501505395,7.674025479275564,0.02230388516271591,0.2,0.12515993461578823,111,16.534536294237846,tracking,0.20038308669030852,0.12615082450791965,16.64062040600929
102.287,7.7828530286208455,7.691196108824963,7.7636920316492315,7.68109296004668,0.02166142701167959,0.2,0.125599676368947,111,16.542551840199692,tracking,0.20038670961161661,0.1267173707490664,16.652608409268804
102.347,7.776347135520345,7.7013074521882094,7.75810507236554,7.691688835873575,0.020622576171565994,0.2,0.12584251090055182,111,16.554575396647127,tracking,0.20039091948837487,0.1271201245042313,16.660596601904437
102.387,7.771967349568635,7.708020915783759,7.7543824998841595,7.698748832871309,0.019879599089543235,0.2,0.1261381194097466,111,16.562591200938126,tracking,0.20039282302010808,0.12744638788885976,16.672572603122656
102.447,7.765333633436785,7.718049182208364,7.748802009258036,7.70933244064883,0.01868893205624933,0.2,0.1262894554774244,111,16.574615023841048,tracking,0.2003946428011771,0.12758813695884633,16.68055202207818
102.507,7.758622996540512,7.728026226086993,7.743225918314947,7.719907704264032,0.017406332596904533,0.2,0.12645369033320247,111,16.5866389188884,tracking,0.20039547276709194,0.1276384300075036,16.692513692290486
102.547,7.754106483843435,7.7346486820468545,7.739511149566964,7.726952901191484,0.016499964412561647,0.2,0.12652213083153893,111,16.594654891061705,tracking,0.2003958687944683,0.12758532069251957,16.7004827955738
102.607,7.747267288956663,7.7445383707452145,7.733943132484998,7.7375128524291386,0.01506290321587861,0.2,0.12656759815719323,111,16.606679055450538,tracking,0.200406303723562,0.12733144535469978,16.712427871793764
102.667,7.740349355413348,7.754374479868559,7.728174832303384,7.746459758396491,0.014521082223287275,0.2,0.1265614312615494,112,16.618704314166926,tracking,0.20042350952601373,0.12691069601340157,16.731032313394763
102.707,7.735694280693621,7.760901909674778,7.723809050168203,7.753175258832659,0.01417603039917513,0.2,0.126020535707867,112,16.626721611749115,tracking,0.20042724419276156,0.12616052434655328,16.739042182292568
102.767,7.7286478983290925,7.770647721076392,7.717262148148036,7.7632457850317795,0.013580278509440085,0.2,0.12592080734949998,112,16.638747930566733,tracking,0.20043522891862067,0.1256876274281804,16.75105373606337
102.827,7.7215259181908324,7.780339052327321,7.71071768345247,7.773312562107852,0.01289145077032961,0.2,0.12582409660500343,112,16.650774754856837,tracking,0.20044334307461062,0.12517649355474958,16.75905899808527
102.867,7.716736512527398,7.786769598564233,7.7063562673728345,7.780021346623021,0.012380969014214004,0.2,0.12582799691532015,112,16.658792880043812,tracking,0.200447199565547,0.12492701919513349,16.771062676619643
102.927,7.709491181232049,7.79636981903887,7.6998167926019985,7.790080448134747,0.011539063295383999,0.2,0.12609495888456393,112,16.670820309475783,tracking,0.20045235209202095,0.1248493350242961,16.77906197986494
102.987,7.70217339056879,7.805915252115339,7.693280827916634,7.800134150389299,0.01060654551158606,0.2,0.1264386696554393,112,16.682848000559638,tracking,0.20045531685530008,0.12525002961807957,16.791055694044616
