timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular
19.69,5.5592570178837075,4.997461908778424,5.599352334798461,4.997711932822993,0.04009609644987088,0.2,0.00018545598458926605,6,0.5599260588424503,tracking,0.20005109764700713,-0.00042229918030964363
19.73,5.56725478169663,4.997442553364535,5.599352334798461,4.997711932822993,0.03209868346860133,0.2,0.00021165265199476119,6,0.5679238460763884,tracking,0.20005970094578507,-0.0006072356111718502
19.79,5.579251168219854,4.997414146725196,5.599352334798461,4.997711932822993,0.020103372214156603,0.2,0.00023328807178935786,6,0.5799202662320744,tracking,0.2000701088652602,-0.0007828692605057536
19.85,5.591247348790336,4.997385818827972,5.599352334798461,4.997711932822993,0.008111544151987353,0.2,0.00026944896769590413,6,0.5919164802493955,tracking,0.20007451133543191,-0.0008364878470860438
19.89,5.599244759743738,4.997366601520769,5.599352334798461,4.997711932822993,0.00036169890889306636,0.2,0.00029409781598312146,6,0.5999139142917921,tracking,0.20007515467297748,-0.0008262608565504333
19.95,5.611240902305632,4.997336771458429,5.599352334798461,4.997711932822993,0.011894485420649468,0.2,0.00033638701306806427,6,0.6119100939419106,tracking,0.2000707566870417,-0.0006801489598373026
20.01,5.623237216467,4.997305274409912,5.599352334798461,4.997711932822993,0.023888343253249605,0.2,0.0003601755466191404,6,0.6239064494519104,tracking,0.20006202318462066,-0.0004617980437995843
20.05,5.631234914083315,4.997283173641752,5.599352334798461,4.997711932822993,0.031885462146415834,0.2,0.00038876258590447735,6,0.6319041776047021,tracking,0.20005461538816643,-0.00026275417775061986
20.11,5.643231771081975,4.997248262710281,5.599352334798461,4.997711932822993,0.04388188599561833,0.2,0.00040189156826146976,6,0.6439010853987731,tracking,0.2000408150318964,6.187826257081814e-05
20.17,5.6552290709515844,4.99721125910876,5.699351974807782,4.997443608381172,0.04412351562248471,0.2,0.0004117473981519789,7,0.6558984423338589,tracking,0.2000256021770989,0.0004173127695246043
20.21,5.663227537676213,4.997185519292898,5.699351974807782,4.997443608381172,0.036125359071574395,0.2,0.00041143946486552036,7,0.6638969504749505,tracking,0.20001517195682944,0.0006531790571624973
20.27,5.675225629828123,4.997145567966845,5.699351974807782,4.997443608381172,0.024128185803455802,0.2,0.00040087719304044003,7,0.6758951091417703,tracking,0.20000010709059723,0.0009801499314154496
20.31,5.683224597073285,4.997118257522999,5.699351974807782,4.997443608381172,0.01613065918591252,0.2,0.00038767060104089425,7,0.6838941230090865,tracking,0.19999119295858286,0.0011641980233007881
20.37,5.695223341661007,4.997076741779995,5.699351974807782,4.997443608381172,0.004144900814700635,0.2,0.00036008383016260454,7,0.6958929394189792,tracking,0.19998073395631502,0.0013646182956892955
20.43,5.707222314571164,4.997035196737471,5.699351974807782,4.997443608381172,0.007880929390736464,0.2,0.00033795731133801657,7,0.707891984251349,tracking,0.19997508037859046,0.0014620288619705817
20.47,5.715221683865641,4.997007829967375,5.699351974807782,4.997443608381172,0.01587569111588606,0.2,0.0002711078380192325,7,0.7158914003581368,tracking,0.19997407733643238,0.001439376119216607
20.53,5.727220707757479,4.996967757406904,5.699351974807782,4.997443608381172,0.027872795166097853,0.2,0.00023103821757714083,7,0.7278904911639856,tracking,0.19997708948928486,0.0013350561269874707
20.59,5.739219562911426,4.9969292894127415,5.699351974807782,4.997443608381172,0.03987090549765721,0.2,0.00020804070446975894,7,0.739889407981431,tracking,0.19998430429562242,0.0011129309778404952
20.63,5.747218640891299,4.996904706150275,5.699351974807782,4.997443608381172,0.04786969957671973,0.2,0.00018107326444048263,7,0.7478885237366182,tracking,0.19999168771247736,0.0009323432015140976
20.69,5.759216951493903,4.996869551021904,5.799351614817104,4.9971752839393515,0.040135827793674576,0.2,0.00016911993200786142,8,0.7598868858414888,tracking,0.20000449034353315,0.000606173913523926
20.75,5.77121482409609,4.996836479897472,5.799351614817104,4.9971752839393515,0.028138830470666863,0.2,0.00016097771208663909,8,0.7718848040224725,tracking,0.20001923317219852,0.0002548420745729505
20.79,5.779213140830756,4.996815530401797,5.799351614817104,4.9971752839393515,0.02014168704718075,0.2,0.00016225074763371756,8,0.7798831481929505,tracking,0.20002957547924383,2.2431790460381916e-05
20.85,5.7912102162942585,4.9967855473442775,5.799351614817104,4.9971752839393515,0.008150721717818898,0.2,0.00017385492105394053,8,0.791880261123181,tracking,0.20004444204507726,-0.0003025118426864608
20.91,5.803206845032085,4.9967569017243365,5.799351614817104,4.9971752839393515,0.003877865867760702,0.2,0.00018740219106531706,8,0.8038769240610474,tracking,0.20005722807395201,-0.0005777702049864
20.95,5.811204390229473,4.9967382578690565,5.799351614817104,4.9971752839393515,0.01186082951408462,0.2,0.0001979666422131314,8,0.811874490989658,tracking,0.20006395342565614,-0.0007182849299350664
21.01,5.823200484193601,4.996710458133972,5.799351614817104,4.9971752839393515,0.023853398784378053,0.2,0.00022321001225798393,8,0.8238706171652806,tracking,0.200070210181601,-0.0008325828966789283
21.07,5.835196444077167,4.996682225399736,5.799351614817104,4.9971752839393515,0.035848220198589714,0.2,0.00026426981405963386,8,0.8358666102719564,tracking,0.20007149381190534,-0.0008169186922674506
21.11,5.843193759294774,4.996662831533584,5.799351614817104,4.9971752839393515,0.043845139295811394,0.2,0.00029149700532138574,8,0.8438639490050486,tracking,0.20006958275652323,-0.0007415111341475825
21.17,5.855189861574441,4.996632492081024,5.899351254826426,4.99690695949753,0.044162246164786034,0.2,0.00032924605860059253,9,0.8558600896505487,tracking,0.20006293375282397,-0.0005460100443685716
